PERMCO,GVKEY,BOARD ID,Company,Ticker
57676,37646,3335794,SHOALS TECHNOLOGIES GRP INC,SHLS
56679,34854,3005170,SHOCKWAVE MEDICAL INC,SWAV
12015,27938,27823,SHOE CARNIVAL INC,SCVL
55259,23650,2288291,SHOPIFY INC,SHOP
41464,143153,27836,SHORE BANCSHARES INC,SHBI
52551,177127,736629,SHORETEL INC,SHOR
51211,175376,786714,SHUTTERFLY INC,SFLY
54209,3382,1895230,SHUTTERSTOCK INC,SSTK
59362,41309,3561684,SHUTTLE PHARMACEUTICAL H INC,SHPH
45727,160667,733919,SI FINANCIAL GROUP INC,SIFI.1
56571,34193,2930290,SI-BONE INC,SIBN
59102,40305,3486569,SIDUS SPACE INC,SIDU
2913,7315,27911,SIEBERT FINANCIAL CORP,SIEB
56015,31559,2684926,SIENNA BIOPHARMACEUTICL,SNNAQ
55084,22037,2161052,SIENTRA INC,SIEN
16578,105538,27918,SIERRA BANCORP/CA,BSRR
56021,107258,1827893,SIERRA METALS INC,SMTSF
55351,25129,2308022,SIERRA ONCOLOGY,SRRA
37530,120334,27923,SIERRA WIRELESS INC,SWIR
21617,9698,27927,SIFCO INDUSTRIES,SIF
15686,65376,2797224,SIGA TECHNOLOGIES INC,SIGA
58600,39171,3422464,SIGHT SCIENCES INC,SGHT
57658,37488,3307623,SIGILON THERAPTICS INC,SGTX
55866,185587,2619640,SIGMA ADDITIVE SOLUTIONS INC,SASI
8187,12234,27941,SIGMA DESIGNS INC,SIGM
12835,29698,27945,SIGMATRON INTERNATIONAL INC,SGMA
44999,160776,733497,SIGNATURE BANK/NY,SBNY
9857,15520,1142586,SIGNET JEWELERS LTD,SIG
57798,37811,3346082,SIGNIFY HEALTH INC,SGFY
15339,64389,27970,SILGAN HOLDINGS INC,SLGN
18455,133288,27977,SILICON LABORATORIES INC,SLAB
56711,34882,3018058,SILK ROAD MEDICAL INC,SILK
59404,170430,3569029,SILO PHARMA INC,SILO
51428,177601,20405,SILVER BULL RESOURCES INC,SVBL
59196,39332,3505192,SILVER SPIKE INVESTMENT CORP,SSIC
4340,10221,29722,SILVERBOW RESOURCES INC,SBOW
4340,10221,2654473,SILVERBOW RESOURCES INC,SBOW
53123,108326,1019093,SILVERCORP METALS INC,SVM
54438,14551,1961484,SILVERCREST ASSET MGT,SAMG
56932,34446,3105760,SILVERGATE CAPITAL CORP,SICP
55920,170655,2648894,SILVERSUN TECHNOLOGIES INC,SSNT
7460,19355,28037,SIMMONS FIRST NATL CP  -CL A,SFNC
30086,29389,28041,SIMON PROPERTY GROUP INC,SPG
56047,32218,2691922,SIMPLICITY ESPRTS AND GAM,WINR
55614,27576,2517704,SIMPLY GOOD FOODS COMPANY,SMPL
13114,30260,28053,SIMPSON MANUFACTURING INC,SSD
15534,64929,28062,SIMULATIONS PLUS INC,SLP
13758,60800,28065,SINCLAIR INC,SBGI
13422,30964,28086,SINGING MACHINE CO INC,MICS
13422,30964,3534439,SINGING MACHINE CO INC,MICS
58276,38806,3397974,SINGULAR GENOM SYS INC,OMIC
53029,180118,1261544,SINGULARITY FUTURE TECH LTD,SGLY
54727,177981,2044141,SINTX TECHNOLOGIES INC,SINT
55339,23933,2295075,SIO GENE THERAPIES INC,SIOX
13304,30662,28130,SIRIUS XM HOLDINGS INC,SIRI
54503,18441,1972764,SIRIUSPOINT LTD,SPNT
54539,18321,1983570,SISECAM RESOURCES LP,SIRE
29753,27780,9097,SITE CENTERS CORP,SITC
55580,25893,2456763,SITEONE LANDSCAPE SUPPLY INC,SITE
56955,35794,3113441,SITIME CORP,SITM
56011,34034,2685897,SITIO ROYALTIES CORP,STR
55397,149360,2318615,SITO MOBILE LTD,STTO
4450,10567,28158,SIX FLAGS ENTERTAINMENT CORP,SIX
4450,10567,1648593,SIX FLAGS ENTERTAINMENT CORP,SIX
53440,10567,1648593,SIX FLAGS ENTERTAINMENT CORP,SIX
54771,19974,2056211,SIXTH STREET SPECIALTY LENDI,TSLX
21545,9324,28170,SJW GROUP,SJW
35167,121142,28188,SKECHERS U S A INC,SKX
17907,35327,3050057,SKILLSOFT CORP,SKIL
56778,35327,3050057,SKILLSOFT CORP,SKIL
57039,37562,3177030,SKILLZ INC,SKLZ
57473,37066,3286824,SKY HARBOUR GROUP CORP,SKYH
21623,33652,28213,SKYLINE CHAMPION CORP,SKY
58219,38465,3385047,SKYWATER TECH INC,SKYT
8340,12392,28226,SKYWEST INC,SKYW
20058,1327,1573,SKYWORKS SOLUTIONS INC,SWKS
59194,25447,3507352,SKYX PLATFORMS CORP,SKYX
32062,65290,28228,SL GREEN REALTY CORP,SLG
56773,35133,3046780,SLACK TECHNOLOGIES INC,WORK
16332,116504,27538,SLEEP NUMBER CORP,SNBR
6412,20430,28243,SLM CORP,SLM
53350,184287,1649267,SLR INVESTMENT CORP,SLRC
53683,186591,1702482,SLR SENIOR INVESTMENT CORP,SUNS
11857,26013,28989,SM ENERGY CO,SM
55015,19843,2150895,SMART & FINAL STORES INC,SFS
59195,40492,3509479,SMART FOR LIFE INC,SMFL
55941,31494,2660935,SMART GLOBAL HOLDINGS INC,SGH
55794,22284,2555609,SMART SAND INC,SND
55508,26179,2381322,SMARTFINANCIAL INC,SMBK
57936,39505,3342326,SMARTRENT INC,SMRT
56346,33275,2811205,SMARTSHEET INC,SMAR
56872,35602,3080207,SMILEDIRECTCLUB INC,SDCCQ
43722,115757,624788,SMITH & WESSON BRANDS INC,SWBI
21625,9771,28304,SMITH (A.O.),AOS
13978,61321,28302,SMITH MICRO SOFTWARE INC,SMSI
14221,61709,3299766,SMITH-MIDLAND CORP,SMID
37956,137874,28323,SMTC CORP,SMTX
21629,9777,28325,SMUCKER (JM) CO,SJM
59437,41686,3580794,SNAIL INC,SNAL
55867,30091,2625560,SNAP INC,SNAP
58601,39286,3428393,SNAP ONE HOLDINGS CORP,SNPO
4162,9778,28335,SNAP-ON INC,SNA
57255,339965,3267950,SNOWFLAKE INC,SNOW
2689,6574,18411,SNYDERS-LANCE INC,LNCE
59300,36649,3532419,SOBR SAFE INC,SOBR
57409,37074,3279845,SOCIAL CAPI HED HOLD CORP IV,IPOD
57410,37075,3279572,SOCIAL CAPITAL HEDOSOPHIA,IPOF
54792,19025,2052555,SOCIETAL CDMO INC,SCTL
58979,39557,3473591,SOCIETY PASS INC,SOPA
13759,60801,28415,SOCKET MOBILE INC,SCKT
13759,60801,2477015,SOCKET MOBILE INC,SCKT
57411,38916,3279657,SOFI TECHNOLOGIES INC,SOFI
58524,39068,3422047,SOHO HOUSE & CO INC,SHCO
55214,23119,2231001,SOLAREDGE TECHNOLOGIES INC,SEDG
55961,30547,2656442,SOLARIS OILFIELD IF INC,SOI
53152,179690,1383234,SOLARWINDS CORP,SWI
53152,179690,2932362,SOLARWINDS CORP,SWI
56550,179690,2932362,SOLARWINDS CORP,SWI
55104,20898,2168600,SOLENO THERAPEUTICS INC,SLNO
56238,32894,2767857,SOLID BIOSCIENCES INC,SLDB
58087,38094,3371830,SOLID POWER INC,SLDP
9257,13484,10634,SOLIGENIX INC,SNGX
9257,13484,2578208,SOLIGENIX INC,SNGX
55828,13484,10634,SOLIGENIX INC,SNGX
55828,13484,2578208,SOLIGENIX INC,SNGX
51103,30473,641563,SOLITARIO RESOURCES CORP,XPL
56657,34834,2997456,SOLITON INC,SOLY
21631,9799,28520,SOLITRON DEVICES INC,SODI
58783,39823,3469483,SOLO BRANDS INC,DTC
3074,7183,20024,SOLUNA HOLDINGS INC,SLNH
3074,7183,3373197,SOLUNA HOLDINGS INC,SLNH
57921,39102,3353782,SOMALOGIC INC,SLGC
57738,37810,3331254,SONDER HOLDINGS INC,SOND
58804,39860,3469780,SONENDO INC,SONX
32164,65831,28568,SONIC AUTOMOTIVE INC  -CL A,SAH
10843,23697,28569,SONIC CORP,SONC
34728,109186,28571,SONIC FOUNDRY INC,SOFO
34728,109186,3500763,SONIC FOUNDRY INC,SOFO
32102,65732,5744,SONIDA SENIOR LIVING INC,SNDA
56753,35104,3030364,SONIM TECHNOLOGIES INC,SONM
54115,36356,1827402,SONNET BIOTHERAPEUTICS HOLD,SONN
4196,9815,28581,SONOCO PRODUCTS CO,SON
51660,175424,851935,SONOMA PHARMACEUTICALS INC,SNOA
56473,33767,2893717,SONOS INC,SONO
9009,13176,3442622,SONO-TEK CORP,SOTK
54514,154414,884753,SOPHIRIS BIO INC,SPHS
54619,183602,2000883,SORRENTO THERAPEUTICS INC,SRNEQ
57532,37338,3301282,SOTERA HEALTH CO,SHC
21635,14412,28619,SOTHEBY'S,BID
46025,161852,913271,SOTHERLY HOTELS INC,SOHO
54169,179234,1881801,SOUND FINANCIAL BANCORP INC,SFBC
58080,38087,3365184,SOUNDHOUND AI INC,SOUN
55994,31457,2667226,SOUNDTHINKING INC,SSTI
21637,9831,28653,SOUTH JERSEY INDUSTRIES INC,SJI
56800,35289,3047096,SOUTH MOUNTAIN MERGER CORP,SMMC
56754,35101,3029995,SOUTH PLAINS FINANCIAL INC,SPFI
31896,64547,635761,SOUTH STATE CORP,SSB
54267,171139,1901853,SOUTHCROSS ENERGY PRTNRS LP,SXEEQ
21640,9850,28665,SOUTHERN CO,SO
116,1837,1069,SOUTHERN CO GAS,SO7
31574,61811,29256,SOUTHERN COPPER CORP,SCCO
45559,125580,13881,SOUTHERN FIRST BANKSHARES,SFST
12994,30055,28673,SOUTHERN MISSOURI BANCP INC,SMBC
58684,39261,3435225,SOUTHERN STATES BANCSHAR INC,SSBK
16107,62979,28690,SOUTHSIDE BANCSHARES INC,SBSI
4181,9882,28696,SOUTHWEST AIRLINES,LUV
4342,9890,28702,SOUTHWEST GAS HOLDINGS INC,SWX
31718,63543,29257,SOUTHWEST GEORGIA FINL CORP,SGB
4338,9904,29260,SOUTHWESTERN ENERGY CO,SWN
58746,39542,3453602,SOVOS BRANDS INC,SOVO
45203,158737,602289,SP PLUS CORP,SP
17295,117145,28730,SPANISH BROADCASTING SYS INC,SBSAA
14398,62302,28732,SPAR GROUP INC,SGRP
55173,22709,2212398,SPARK THERAPEUTICS INC,ONCE
38463,28762,28774,SPARTANNASH CO,SPTN
21648,9922,28776,SPARTON CORP,SPA
21648,9922,3004241,SPARTON CORP,SPA
52410,177739,946406,SPECTRA ENERGY PARTNERS LP,SEP
11622,25578,28795,SPECTRAL MEDICAL INC,EDTXF
32162,65459,25812,SPECTRUM BRANDS HOLDINGS INC,SPB.1
32162,65459,1648073,SPECTRUM BRANDS HOLDINGS INC,SPB.1
21948,11670,34048,SPECTRUM BRND HLDG INC,SPB
14977,63650,21752,SPECTRUM PHARMACEUTICALS INC,SPPI
30852,31560,28822,SPEEDWAY MOTORSPORTS INC,TRK
56127,32525,2722674,SPERO THERAPEUTICS INC,SPRO
54947,16972,1985834,SPHERE 3D CORP,ANY
57056,36309,3188682,SPHERE ENTERTAINMENT CO,SPHR
55511,178377,1025151,SPI ENERGY CO LTD,SPI
57307,39442,3264019,SPIRE GLOBAL INC,SPIR
21080,6547,18343,SPIRE INC,SR
51433,164494,892481,SPIRIT AEROSYSTEMS HOLDINGS,SPR
53776,185624,1703877,SPIRIT AIRLINES INC,SAVE
56356,33542,2936084,SPIRIT MTA REIT,SMTA
46033,157679,534988,SPIRIT REALTY CAPITAL INC,SRC
54181,157679,1889928,SPIRIT REALTY CAPITAL INC,SRC
54472,157679,1889928,SPIRIT REALTY CAPITAL INC,SRC
54064,170616,1813585,SPLUNK INC,SPLK
11287,24844,550862,SPOK HOLDINGS INC,SPOK
45886,24844,550862,SPOK HOLDINGS INC,SPOK
54831,16009,2061996,SPORTSMANS WAREHOUSE HLDGS,SPWH
54592,187709,2000825,SPRAGUE RESOURCES LP,SRLP
56894,35600,3080850,SPRINGWORKS THERAPEUTICS INC,SWTX
21833,10984,637487,SPRINT CORP,S.4
54473,10984,637487,SPRINT CORP,S.4
56980,35922,3128995,SPROUT SOCIAL INC,SPT
54513,17934,1969513,SPROUTS FARMERS MARKET,SFM
56366,33316,2813387,SPRT OF TXS BNCSR INC,STXB
57463,37105,3279484,SPRUCE BIOSCIENCES INC,SPRB
56810,37594,3055803,SPRUCE POWER HOLDG CORP,SPRU
53399,183974,1639606,SPS COMMERCE INC,SPSC
55400,24611,2343205,SPX FLOW INC,FLOW.2
20804,5087,28937,SPX TECHNOLOGIES INC,SPXC
21548,5087,28937,SPX TECHNOLOGIES INC,SPXC
58232,38736,3394743,SQUARESPACE INC,SQSP
57393,37282,3291562,SQZ BIOTECHNOLOGIES CO,SQZB
55759,15543,2540898,SRAX INC,SRAX
53837,178870,1714444,SRC ENERGY INC,SRCI
14681,62965,1636378,SS&C TECHNOLOGIES HLDGS INC,SSNC
53374,62965,1636378,SS&C TECHNOLOGIES HLDGS INC,SSNC
14867,26768,28009,SSR MINING INC,SSRM
26048,12544,28982,ST JOE CO,JOE
6144,9969,29000,STAAR SURGICAL CO,STAA
16473,35530,3388651,STABILIS SOLUTIONS INC,SLNG
55411,190572,2344865,STAFFING 360 SOLUTIONS INC,STAF
53717,185339,1698619,STAG INDUSTRIAL INC,STAG
15073,63874,29017,STAGE STORES INC,SSINQ
30875,39309,19995,STAGWELL INC,STGW
16612,121673,29032,STAMPS.COM INC,STMP
53545,185113,1666063,STANDARD AVB FINANCIAL CORP,STND
53677,179840,1687395,STANDARD BIOTOOLS INC,LAB
12495,29040,29353,STANDARD DIVERSIFIED INC,SDI
21658,10000,29050,STANDARD MOTOR PRODS,SMP
21662,10008,29059,STANDEX INTERNATIONAL CORP,SXI
21664,10016,29065,STANLEY BLACK & DECKER INC,SWK
47197,29985,560881,STANTEC INC,STN
15715,65482,29071,STAR BUFFET INC,STRZ
50028,165743,885457,STAR BULK CARRIERS CORP,SBLK
45297,145080,463734,STAR EQUITY HOLDINGS INC,STRR
14237,61735,29076,STAR GROUP LP,SGU
11592,25434,29093,STARBUCKS CORP,SBUX
21665,10030,29112,STARRETT (L.S.) CO  -CL A,SCX
57383,37113,3277496,STARRY GROUP HOLDINGS INC,STRYQ
59242,37113,3277496,STARRY GROUP HOLDINGS INC,STRYQ
55299,185291,1683944,STARS GROUP INC,TSG
32014,298036,29120,STARTEK INC,SRT
53194,183388,1586322,STARWOOD PROPERTY TRUST INC,STWD
11001,24233,29127,STATE AUTO FINANCIAL CORP,STFC
53729,183826,1699115,STATE BANK FINANCIAL CORP,STBZ
4260,10035,29131,STATE STREET CORP,STT
56654,34593,2995500,STEALTH BIOTHERA -ADR,MITO
12793,29621,7130,STEEL CONNECT INC,STCN
15171,64030,29158,STEEL DYNAMICS INC,STLD
54053,186823,1812218,STEEL PARTNERS HOLDINGS LP,SPLP
34665,66290,29160,STEELCASE INC,SCS
11482,25186,29171,STEIN MART INC,SMRTQ
55451,26270,2354605,STELLAR BANCORP INC,STEL
56153,26270,2724839,STELLAR BANCORP INC,STEL
54268,16150,1903249,STELLUS CAPITAL INVESTMENT,SCM
57213,38722,3250547,STEM INC,STEM
54314,171022,1927877,STEMLINE THERAPEUTICS INC,STML
21669,10056,29193,STEPAN CO,SCL
57256,33110,3267658,STEPSTONE GROUP INC,STEP
45488,160375,560604,STEREOTAXIS INC,STXS
45488,160375,3077749,STEREOTAXIS INC,STXS
14927,63527,29200,STERICYCLE INC,SRCL
11547,25313,29202,STERIS PLC,STE
16374,117161,25310,STERLING BANCORP,STL
56160,32698,2730343,STERLING BANCORP INC,SBT
58699,39540,3453753,STERLING CHECK CORP,STER
11011,5559,29212,STERLING INFRASTRUCTURE INC,STRL
51999,65444,29229,STEWARDSHIP FINANCIAL CORP,SSFN
4120,10086,29233,STEWART INFORMATION SERVICES,STC
6185,11770,29263,STIFEL FINANCIAL CORP,SF
56121,32688,2730319,STITCH FIX INC,SFIX
12038,22717,29752,STOCK YARDS BANCORP INC,SYBT
56801,35255,3046073,STOKE THERAPEUTICS INC,STOK
45566,160207,606285,STONEMOR INC,STON
32122,65590,29318,STONERIDGE INC,SRI
12949,31521,732161,STONEX GROUP INC,SNEX
55098,21630,2167675,STORE CAPITAL CORP,STOR
53270,180597,1602768,STR HOLDINGS INC,STRI
54474,18386,1969520,STRAIGHT PATH COMMUNICATIONS,STRP
58980,39835,3474094,STRAN & COMPANY INC,SWAG
47883,164293,627043,STRATA SKIN SCIENCES INC,SSKN
13384,30847,29346,STRATASYS LTD,SSYS
14838,63338,29376,STRATEGIC EDUCATION INC,STRA
13585,31567,29369,STRATTEC SECURITY CORP,STRT
11600,25462,29373,STRATUS PROPERTIES INC,STRS
14535,62666,18450,STREAMLINE HEALTH SOLUTIONS,STRM
29155,20339,8038,STREET CAPITAL GROUP INC,CXSNF
52898,178976,90402,STRIDE INC,LRN
55467,293919,2520893,STRONGBRIDGE BIOPHARMA PLC,SBBP
58890,39354,3465029,STRONGHOLD DIGITAL MININ INC,SDIG
4298,10115,29405,STRYKER CORP,SYK
56625,39301,2985425,STRYVE FOODS INC,SNAX
53887,163692,490172,STUDENT TRANSPORTATION INC,STB
4295,10124,29416,STURM RUGER & CO INC,RGR
31583,62501,29433,SUBURBAN PROPANE PRTNRS  -LP,SPH
52000,176874,1011137,SUMMER INFANT INC,SUMR
46112,110250,734664,SUMMIT FINANCIAL GROUP INC,SMMF
53670,185396,1687120,SUMMIT HOTEL PROPERTIES INC,INN
55208,22603,2226015,SUMMIT MATERIALS INC,SUM
54182,13871,1892151,SUMMIT MIDSTREAM PARTNERS LP,SMLP
50979,165630,644141,SUMMIT STATE BANK,SSBI
55216,271357,731011,SUMMIT THERAPEUTICS INC,SMMT
57261,36896,3268333,SUMO LOGIC INC,SUMO
30087,29359,29508,SUN COMMUNITIES INC,SUI
58002,38038,3367506,SUN CONTY AIR HLD INC,SNCY
36962,133289,29525,SUN LIFE FINANCIAL INC,SLF
53836,186773,1713614,SUNCOKE ENERGY INC,SXC
54302,15396,1925431,SUNCOKE ENERGY PARTNERS LP,SXCP
29139,15070,29542,SUNCOR ENERGY INC,SU
55699,272838,925895,SUNDANCE ENERGY AUSTRALIA,SNDEQ
57547,39195,3303019,SUNLIGHT FINANCIAL HOLDINGS,SUNLQ
4494,10380,29558,SUNLINK HEALTH SYSTEMS INC,SSY
56814,35395,3061508,SUNNOVA ENRGY INTL INC,NOVA
54183,12892,1889915,SUNOCO LP,SUN
26251,12761,757897,SUNOPTA INC,STKL
48778,165051,489063,SUNPOWER CORP,SPWR
55396,24905,2316322,SUNRUN INC,RUN
59192,178118,3509200,SUNSHINE BIOPHARMA INC,SBFM
13926,61163,574649,SUNSTONE HOTEL INVESTORS INC,SHO
45703,61163,574649,SUNSTONE HOTEL INVESTORS INC,SHO
4165,10187,29586,SUNTRUST BANKS INC,STI
21691,10187,29586,SUNTRUST BANKS INC,STI
55215,165968,1214692,SUNWORKS INC,SUNW
55215,165968,2223837,SUNWORKS INC,SUNW
57394,36977,3275911,SUPER GROUP SGHC LIMITED,SGHC
56656,34613,3000661,SUPER LEAGUE ENTERPRISE INC,SLE
51998,176567,1002804,SUPER MICRO COMPUTER INC,SMCI
51998,176567,3144690,SUPER MICRO COMPUTER INC,SMCI
12000,27913,29600,SUPERCONDUCTOR TECHNOLOGIES,SCON
54848,20147,2070828,SUPERIOR DRILLING PRODUCTS,SDPI
11606,25509,29605,SUPERIOR ENERGY SERVICES INC,SPNX
11606,25509,3268820,SUPERIOR ENERGY SERVICES INC,SPNX
21694,10198,29612,SUPERIOR GROUP OF COS INC,SGC
21693,10195,29607,SUPERIOR INDUSTRIES INTL,SUP
54087,186159,1816267,SUPERNUS PHARMACEUTICALS INC,SUPN
21692,10190,29620,SUPERVALU INC,SVU
37958,133825,29623,SUPPORT.COM INC,SPRT
56344,33274,2807691,SURFACE ONCOLOGY INC,SURF
38459,138707,25953,SURGALIGN HOLDINGS INC,SRGAQ
58981,33382,3471924,SURGEPAYS INC,SURG
55468,25898,2354584,SURGERY PARTNERS INC,SGRY
15995,66588,29657,SURMODICS INC,SRDX
53724,186993,1715488,SURO CAPITAL CORP,SSSS
57549,39417,3300529,SURROZEN INC,SRZN
56528,34065,2921814,SUTRO BIOPHARMA INC,STRO
9588,17120,27981,SVB FINANCIAL GROUP,SIVBQ
58915,39961,3476866,SWEETGREEN INC,SG
56084,32469,2710097,SWITCH INC,SWCH
17128,123998,17674,SWK HOLDINGS CORP,SWKH
17128,123998,3150813,SWK HOLDINGS CORP,SWKH
57005,123998,3150813,SWK HOLDINGS CORP,SWKH
14572,62732,29766,SYKES ENTERPRISES INC,SYKE
58701,39651,3457880,SYLVAMO CORP,SLVM
16101,110529,11322,SYMBOLIC LOGIC INC,EVOL
58158,38022,3361884,SYMBOTIC INC,SYM
54004,196355,1797081,SYNACOR INC,SYNC
42651,142814,462108,SYNAPTICS INC,SYNA
58488,37386,3402636,SYNAPTOGENIX INC,SNPX
50870,166593,749358,SYNCHRONOSS TECHNOLOGIES,SNCR
54936,20686,2129744,SYNCHRONY FINANCIAL,SYF
55537,20649,2419952,SYNDAX PHARMACEUTICALS INC,SNDX
55113,22039,2164733,SYNEOS HEALTH INC,SYNH
53963,175064,1716144,SYNERGY PHARMACEUTICALS INC,SGYPQ
55461,32365,2344697,SYNLOGIC INC,SYBX
11361,24975,29816,SYNOPSYS INC,SNPS
781,13041,29817,SYNOVUS FINANCIAL CORP,SNV
15648,65270,29823,SYNTEL INC,SYNT
52871,160592,1251170,SYNTHESIS ENERGY SYSTEMS INC,SYNE
56616,34429,2959363,SYNTHORX INC,THOR
13087,30220,29831,SYPRIS SOLUTIONS INC,SYPR
55593,27392,2481688,SYROS PHARMACEUTICALS INC,SYRS
21698,10247,29837,SYSCO CORP,SYY
59133,345764,3311547,T STAMP INC,IDAI
54998,21033,2132433,T2 BIOSYSTEMS INC,TTOO
54402,17695,1953153,TABLEAU SOFTWARE INC,DATA
58490,39124,3275871,TABOOLA.COM LTD,TBLA
55700,26788,2533198,TABULA RASA HEALTHCARE INC,TRHC
55625,26847,2500821,TACTILE SYSTEMS TECHNOLOGY,TCMD
54076,185030,1683095,TAHOE RESOURCES INC,TAHO
11470,25167,20248,TAILORED BRANDS INC,TLRDQ
13682,31738,29907,TAITRON COMPONENTS  -CL A,TAIT
15436,64630,29924,TAKE-TWO INTERACTIVE SFTWR,TTWO
57121,39078,3199812,TALKSPACE INC,TALK
29930,17228,29312,TALOS ENERGY INC,TALO
54662,18899,2009665,TANDEM DIABETES CARE INC,TNDM
29969,28675,18604,TANDY LEATHER FACTORY INC,TLF
29969,28675,3563794,TANDY LEATHER FACTORY INC,TLF
29867,28340,29964,TANGER FACTORY OUTLET CTRS,SKT
57334,39402,3260095,TANGO THERAPEUTICS INC,TNGX
40143,140541,7173,TAPESTRY INC,TPR
53621,185532,1676064,TARGA RESOURCES CORP,TRGP
20561,3813,29978,TARGET CORP,TGT
56230,34941,2764057,TARGET HOSPITALITY CORP,TH
54166,180937,1879948,TARONIS TECHNOLOGIES,TRNX
57466,37082,3283738,TARSUS PHARMACEUTI INC,TARS
11431,25092,30003,TASEKO MINES LTD,TGB
58318,38647,3405501,TASKUS INC,TASK
56484,37230,2894562,TATTOOED CHEF INC,TTCFQ
29709,25950,30021,TAUBMAN CENTERS INC,TCO.2
15354,165934,2557,TAXUS CARDIUM PHARMACEUTICLS,CRXM
4381,10349,30032,TAYLOR DEVICES INC,TAYD
54368,16653,1945564,TAYLOR MORRISON HOME CORP,TMHC
57361,37013,3271962,TAYSHA GENE THERPS INC,TSHA
21771,10671,551121,TC ENERGY CORP,TRP
16544,120794,30045,TC PIPELINES LP,TCP
8292,15363,6579,TCF FINANCIAL CORP,TCF
8292,15363,30053,TCF FINANCIAL CORP,TCF
9882,15363,6579,TCF FINANCIAL CORP,TCF
56658,34600,2994875,TCR2 THERAPEUTICS INC,TCRR
15370,64552,2048,TD AMERITRADE HOLDING CORP,AMTD.
44612,156155,464094,TD SYNNEX CORPORATION,SNX
52418,177267,874057,TE CONNECTIVITY LTD,TEL
4402,10353,30087,TEAM INC,TISI
46009,161071,610058,TEARLAB CORP,TEAR
8125,12171,30106,TECH DATA CORP,TECD
6389,10364,1653123,TECHNICAL COMMUNICATIONS CP,TCCO
52303,177111,733262,TECHTARGET INC,TTGT
50848,10385,30169,TECK RESOURCES LTD,TECK
54022,170765,2648025,TECNOGLASS INC,TGLS
54873,18114,2070831,TECOGEN INC,TGEN
20782,4988,12812,TEGNA INC,TGNA
20782,4988,2044599,TEGNA INC,TGNA
20782,4988,2300557,TEGNA INC,TGNA
21718,10390,30201,TEJON RANCH CO,TRC
56957,35779,3106066,TELA BIO INC,TELA
55379,24249,2301052,TELADOC HEALTH INC,TDOC
54456,18066,1961476,TELARIA INC,TLRA
36380,126721,30261,TELEDYNE TECHNOLOGIES INC,TDY
21723,10407,30265,TELEFLEX INC,TFX
53428,184101,1642854,TELENAV INC,TNAV
5230,10411,30302,TELEPHONE & DATA SYSTEMS INC,TDS
58446,38923,3408981,TELESIS BIO INC,TBIO
2293,5888,15541,TELIGENT INC,TLGTQ
44913,22761,30347,TEL-INSTRUMENT ELECTRONICS,TIKK
44914,125600,501064,TELKONET INC,TKOI
3021,30241,19431,TELLURIAN INC,TELL
25727,2578,30359,TELOS CORP/MD,TLS
25727,2578,3300614,TELOS CORP/MD,TLS
57580,2578,3300614,TELOS CORP/MD,TLS
40157,2408,30372,TELUS CORP,TU
57875,37775,3340680,TELUS INTERNATIONAL IN,TIXT
54381,39104,1949277,TEMPEST THERAPEUTICS INC,TPST
57163,36716,3240687,TEMPO AUTOMATION HOLDING INC,TMPO
44726,156861,421366,TEMPUR SEALY INTL INC,TPX
56441,33759,2889444,TENABLE HOLDINGS INC,TENB
53335,27939,1650203,TENAX THERAPEUTICS INC,TENX
58609,39204,3430024,TENAYA THERAPEUTICS INC,TNYA
21258,7750,30412,TENET HEALTHCARE CORP,THC
4375,10441,30419,TENNANT CO,TNC
21729,10443,30421,TENNECO INC,TEN
31841,10443,30421,TENNECO INC,TEN
59274,40236,3527918,TENON MEDICAL INC,TNON
52762,178310,264342,TERADATA CORP,TDC
21731,10453,30437,TERADYNE INC,TER
18404,40413,6764,TERAWULF INC,WULF
3302,7991,30442,TEREX CORP,TEX
54920,20089,2079931,TERMINIX GLOBAL HOLDINGS INC,TMX
57984,37848,3342274,TERNS PHARMACEUTIC INC,TERN
29372,24965,30449,TERRA NITROGEN CO  -LP,TNH
58062,38132,3360682,TERRAN ORBITAL CORPORATION,LLAP
53344,183833,1625262,TERRENO REALTY CORP,TRNO
53187,183247,1553740,TERRITORIAL BANCORP INC,TBNK
54116,170969,1829403,TESARO INC,TSRO
53453,184996,1650150,TESLA INC,TSLA
13338,30714,30470,TESSCO TECHNOLOGIES INC,TESS
4589,24783,30482,TETRA TECH INC,TTEK
10544,21237,30483,TETRA TECHNOLOGIES INC/DE,TTI
54356,17350,1941400,TETRAPHASE PHARMACEUTICALS,TTPH
44292,150306,66710,TEXAS CAPITAL BANCSHARES INC,TCBI
58607,38755,3423928,TEXAS COMMUNITY BANCSHAR INC,TCBS
21737,10499,30509,TEXAS INSTRUMENTS INC,TXN
21739,10504,30511,TEXAS PACIFIC LAND CORP,TPL
57695,10504,30511,TEXAS PACIFIC LAND CORP,TPL
45732,160376,603315,TEXAS ROADHOUSE INC,TXRH
21743,10519,30529,TEXTRON INC,TXT
56922,35611,3099943,TFF PHARMACEUTICALS INC,TFFP
52142,176766,1051317,TFS FINANCIAL CORP,TFSL
14232,61711,481560,TG THERAPEUTICS INC,TGTX
14232,61711,1955483,TG THERAPEUTICS INC,TGTX
59131,39755,3496394,THARIMMUNE INC,THAR
58975,39877,3472347,THE REAL GOOD FOOD CO INC,RGF
7064,9919,28773,THE SHYFT GROUP INC,SHYF
16316,115313,30583,THEGLOBE.COM INC,TGLO
